booking_id,worker_id,service_category,skill_name,quantity,scheduled_hour,day_of_week,worker_category,experience_years,certifications_count,has_certifications,is_verified,distance_km,worker_skill_price,worker_skill_price_type,platform_tenure_days,successful_completion
B00487,W00196,Plumber,Leak Repair,2,17,0,Plumber,1.0,0,0,1,8.42,364.23,per_visit,322,1
B00487,W00588,Plumber,Leak Repair,2,17,0,Plumber,5.7,2,1,1,2.55,494.54,per_hour,814,1
B00487,W00977,Plumber,Leak Repair,2,17,0,Plumber,4.7,0,0,1,8.49,520.87,per_visit,2813,1
B00487,W00258,Plumber,Leak Repair,2,17,0,Plumber,6.4,1,1,1,3.98,516.65,per_day,2904,0
B00487,W00478,Plumber,Leak Repair,2,17,0,Plumber,17.3,3,1,0,10.9,531.41,per_visit,780,0
B00488,W00877,Cleaner,Home Cleaning,3,10,3,Cleaner,9.4,1,1,1,1.58,340.97,per_day,353,0
B00488,W00296,Cleaner,Home Cleaning,3,10,3,Cleaner,4.2,1,1,0,3.58,247.36,per_visit,1074,1
B00488,W00456,Cleaner,Home Cleaning,3,10,3,Cleaner,5.2,2,1,1,3.86,226.85,per_day,327,1
B00488,W00768,Cleaner,Home Cleaning,3,10,3,Cleaner,10.5,1,1,1,6.88,267.06,fixed,211,1
B00488,W00803,Cleaner,Home Cleaning,3,10,3,Cleaner,12.3,1,1,1,10.84,395.9,per_day,2206,0
B00488,W00109,Cleaner,Home Cleaning,3,10,3,Cleaner,3.1,0,0,1,4.3,386.75,per_day,1882,0
B00488,W00406,Cleaner,Home Cleaning,3,10,3,Cleaner,3.0,2,1,1,10.49,341.46,per_hour,546,1
B00489,W00246,Plumber,Pipe Installation,4,11,6,Plumber,13.7,0,0,1,3.39,438.08,per_visit,2694,1
B00489,W00773,Plumber,Pipe Installation,4,11,6,Plumber,2.3,1,1,1,1.52,541.0,per_day,2947,0
B00489,W00845,Plumber,Pipe Installation,4,11,6,Plumber,4.4,0,0,0,4.89,575.85,per_hour,2469,0
B00489,W00846,Plumber,Pipe Installation,4,11,6,Plumber,7.2,0,0,0,4.85,470.05,fixed,2991,0
B00489,W00387,Plumber,Pipe Installation,4,11,6,Plumber,7.2,0,0,0,1.77,455.07,fixed,1490,1
B00489,W00133,Plumber,Pipe Installation,4,11,6,Plumber,20.0,1,1,1,1.42,521.13,per_hour,1938,1
B00489,W00817,Plumber,Pipe Installation,4,11,6,Plumber,6.3,2,1,1,1.65,396.46,fixed,641,1
B00490,W00782,Gardener,Garden Maintenance,5,16,0,Gardener,9.7,0,0,1,4.17,326.96,per_day,2119,1
B00490,W00520,Gardener,Garden Maintenance,5,16,0,Gardener,17.3,0,0,0,2.02,521.21,per_hour,955,0
B00490,W00597,Gardener,Garden Maintenance,5,16,0,Gardener,6.0,1,1,1,5.06,360.75,per_day,750,0
B00490,W00079,Gardener,Garden Maintenance,5,16,0,Gardener,9.6,0,0,0,1.82,404.72,per_visit,2234,1
B00490,W00720,Gardener,Garden Maintenance,5,16,0,Gardener,1.2,1,1,1,3.16,307.53,per_hour,1518,0
B00490,W00123,Gardener,Garden Maintenance,5,16,0,Gardener,8.2,2,1,1,3.97,298.47,per_visit,2594,1
B00490,W00601,Gardener,Garden Maintenance,5,16,0,Gardener,7.8,0,0,1,2.38,347.81,per_day,2116,0
B00491,W00233,Plumber,Tap Repair,6,14,1,Plumber,1.3,0,0,1,6.21,420.72,per_visit,2891,0
B00491,W00707,Plumber,Tap Repair,6,14,1,Plumber,1.8,0,0,0,8.31,338.28,per_visit,561,0
B00491,W00581,Plumber,Tap Repair,6,14,1,Plumber,26.6,0,0,1,3.96,476.91,per_day,1715,1
B00491,W00588,Plumber,Tap Repair,6,14,1,Plumber,5.7,2,1,1,12.26,753.04,per_hour,814,0
B00491,W00826,Plumber,Tap Repair,6,14,1,Plumber,10.6,2,1,0,5.77,508.23,fixed,91,0
B00491,W00217,Plumber,Tap Repair,6,14,1,Plumber,15.9,0,0,1,11.59,486.32,per_day,954,1
B00492,W00035,Caregiver,Child Care,1,19,5,Caregiver,10.5,3,1,0,0.36,412.63,per_day,1486,1
B00492,W00589,Caregiver,Child Care,1,19,5,Caregiver,12.8,2,1,1,9.4,364.15,per_day,1687,1
B00492,W00590,Caregiver,Child Care,1,19,5,Caregiver,3.7,3,1,1,6.15,427.82,per_day,1796,0
B00492,W00476,Caregiver,Child Care,1,19,5,Caregiver,16.6,3,1,0,15.58,531.03,per_day,1677,1
B00492,W00050,Caregiver,Child Care,1,19,5,Caregiver,8.7,1,1,1,6.94,244.62,per_day,706,1
B00492,W00856,Caregiver,Child Care,1,19,5,Caregiver,7.2,3,1,1,2.35,452.06,fixed,820,0
B00493,W00415,Plumber,Pipe Installation,1,16,5,Plumber,8.7,0,0,1,2.74,580.89,fixed,1053,0
B00493,W00233,Plumber,Pipe Installation,1,16,5,Plumber,1.3,0,0,1,5.54,400.34,per_visit,2891,1
B00493,W00902,Plumber,Pipe Installation,1,16,5,Plumber,24.8,1,1,1,3.67,828.44,fixed,179,1
B00493,W00889,Plumber,Pipe Installation,1,16,5,Plumber,9.2,3,1,1,5.13,437.73,per_visit,2867,1
B00493,W00465,Plumber,Pipe Installation,1,16,5,Plumber,6.9,0,0,1,8.41,347.73,per_day,2885,0
B00493,W00728,Plumber,Pipe Installation,1,16,5,Plumber,4.0,1,1,0,13.87,384.28,per_visit,2011,1
B00493,W00817,Plumber,Pipe Installation,1,16,5,Plumber,6.3,2,1,1,9.48,396.46,fixed,641,0
B00494,W00455,Gardener,Plant Care,1,13,2,Gardener,1.9,0,0,1,8.58,467.98,fixed,2131,1
B00494,W00108,Gardener,Plant Care,1,13,2,Gardener,0.5,0,0,1,1.84,482.53,per_visit,1562,0
B00494,W00956,Gardener,Plant Care,1,13,2,Gardener,6.6,3,1,0,11.71,528.19,fixed,1926,0
B00494,W00825,Gardener,Plant Care,1,13,2,Gardener,8.5,2,1,1,2.95,353.36,per_hour,850,1
B00494,W00116,Gardener,Plant Care,1,13,2,Gardener,2.8,3,1,0,1.56,556.28,per_day,2271,1
B00494,W00158,Gardener,Plant Care,1,13,2,Gardener,12.9,2,1,1,0.46,351.46,per_visit,189,1
B00494,W00288,Gardener,Plant Care,1,13,2,Gardener,4.7,1,1,0,5.81,305.69,fixed,1426,1
B00495,W00213,Caregiver,Elder Care,3,4,1,Caregiver,3.7,0,0,0,1.76,314.68,per_visit,2989,0
B00495,W00559,Caregiver,Elder Care,3,4,1,Caregiver,1.2,5,1,1,13.38,289.27,per_hour,641,0
B00495,W00476,Caregiver,Elder Care,3,4,1,Caregiver,16.6,3,1,0,9.72,678.45,per_visit,1677,0
B00495,W00686,Caregiver,Elder Care,3,4,1,Caregiver,2.4,0,0,0,2.73,343.07,per_day,952,0
B00495,W00852,Caregiver,Elder Care,3,4,1,Caregiver,3.3,2,1,0,2.03,578.2,per_hour,1196,0
B00495,W00589,Caregiver,Elder Care,3,4,1,Caregiver,12.8,2,1,1,1.81,342.8,per_visit,1687,1
B00495,W00016,Caregiver,Elder Care,3,4,1,Caregiver,5.4,0,0,1,5.67,500.46,per_hour,205,1
B00496,W00694,Technician,Refrigerator Repair,2,15,2,Technician,9.8,0,0,1,1.16,424.75,per_visit,881,1
B00496,W00649,Technician,Refrigerator Repair,2,15,2,Technician,5.3,2,1,1,11.46,582.06,per_hour,1430,1
B00496,W00965,Technician,Refrigerator Repair,2,15,2,Technician,5.0,0,0,0,3.73,488.3,fixed,832,1
B00496,W00438,Technician,Refrigerator Repair,2,15,2,Technician,11.9,2,1,1,7.55,682.26,fixed,619,1
B00496,W00751,Technician,Refrigerator Repair,2,15,2,Technician,2.6,2,1,0,7.84,459.79,fixed,2301,0
B00496,W00364,Technician,Refrigerator Repair,2,15,2,Technician,2.0,0,0,1,4.96,345.0,per_visit,2288,1
B00497,W00433,Caregiver,Home Assistance,6,17,5,Caregiver,8.6,1,1,1,5.16,461.36,per_visit,2664,0
B00497,W00589,Caregiver,Home Assistance,6,17,5,Caregiver,12.8,2,1,1,11.45,418.9,per_day,1687,1
B00497,W00504,Caregiver,Home Assistance,6,17,5,Caregiver,4.1,1,1,1,0.99,316.45,fixed,384,1
B00497,W00517,Caregiver,Home Assistance,6,17,5,Caregiver,8.4,2,1,1,5.32,349.24,per_hour,2949,1
B00497,W00716,Caregiver,Home Assistance,6,17,5,Caregiver,2.5,0,0,0,9.11,393.66,fixed,506,0
B00497,W00035,Caregiver,Home Assistance,6,17,5,Caregiver,10.5,3,1,0,3.67,454.01,per_visit,1486,1
B00498,W00758,Painter,Interior Painting,5,13,0,Painter,3.5,1,1,1,1.38,419.78,per_day,2462,1
B00498,W00464,Painter,Interior Painting,5,13,0,Painter,12.9,1,1,0,3.84,643.97,per_visit,100,1
B00498,W00547,Painter,Interior Painting,5,13,0,Painter,3.7,1,1,0,23.8,439.27,per_day,1602,0
B00498,W00621,Painter,Interior Painting,5,13,0,Painter,7.3,2,1,1,1.46,499.45,per_day,1932,1
B00498,W00628,Painter,Interior Painting,5,13,0,Painter,4.3,0,0,1,5.95,486.34,fixed,824,0
B00498,W00957,Painter,Interior Painting,5,13,0,Painter,1.7,1,1,0,2.73,442.43,per_visit,1166,0
B00499,W00470,Technician,Washing Machine Repair,6,17,4,Technician,11.1,1,1,1,7.49,357.25,per_visit,2468,1
B00499,W00694,Technician,Washing Machine Repair,6,17,4,Technician,9.8,0,0,1,13.08,507.9,per_visit,881,0
B00499,W00555,Technician,Washing Machine Repair,6,17,4,Technician,5.0,2,1,1,1.76,303.36,per_visit,1359,0
B00499,W00452,Technician,Washing Machine Repair,6,17,4,Technician,9.3,2,1,1,7.37,494.81,per_visit,2826,1
B00499,W00061,Technician,Washing Machine Repair,6,17,4,Technician,4.1,0,0,1,7.5,317.4,per_hour,419,0
B00499,W00355,Technician,Washing Machine Repair,6,17,4,Technician,3.1,0,0,1,5.43,536.5,per_visit,1571,0
B00499,W00751,Technician,Washing Machine Repair,6,17,4,Technician,2.6,2,1,0,5.71,397.63,per_hour,2301,1
B00500,W00214,Cleaner,Home Cleaning,3,19,5,Cleaner,9.8,0,0,1,7.6,369.7,per_day,988,0
B00500,W00203,Cleaner,Home Cleaning,3,19,5,Cleaner,3.4,1,1,0,4.38,317.31,per_hour,946,0
B00500,W00180,Cleaner,Home Cleaning,3,19,5,Cleaner,21.1,3,1,1,7.81,471.1,per_visit,2324,0
B00500,W00549,Cleaner,Home Cleaning,3,19,5,Cleaner,8.0,1,1,1,6.49,327.12,per_visit,2108,1
B00500,W00331,Cleaner,Home Cleaning,3,19,5,Cleaner,13.2,3,1,0,3.92,387.94,per_visit,2441,0
B00500,W00506,Cleaner,Home Cleaning,3,19,5,Cleaner,9.5,1,1,1,2.83,286.02,per_day,490,1
B00500,W00252,Cleaner,Home Cleaning,3,19,5,Cleaner,5.3,0,0,0,3.92,345.5,per_visit,574,1
B00501,W00778,Electrician,Switch Repair,4,15,4,Electrician,1.8,1,1,0,11.88,463.09,fixed,2576,0
B00501,W00544,Electrician,Switch Repair,4,15,4,Electrician,12.5,0,0,0,2.84,379.16,per_hour,1568,1
B00501,W00408,Electrician,Switch Repair,4,15,4,Electrician,11.2,0,0,1,4.87,497.46,per_hour,1118,1
B00501,W00230,Electrician,Switch Repair,4,15,4,Electrician,8.2,1,1,1,12.65,604.61,per_hour,2859,1
B00501,W00703,Electrician,Switch Repair,4,15,4,Electrician,7.5,1,1,1,2.78,412.36,per_hour,2221,1
B00501,W00329,Electrician,Switch Repair,4,15,4,Electrician,10.7,1,1,0,11.14,346.49,fixed,298,1
B00501,W00635,Electrician,Switch Repair,4,15,4,Electrician,11.8,0,0,0,10.32,609.77,per_visit,1919,0
B00502,W00192,Gardener,Lawn Maintenance,1,10,6,Gardener,2.0,0,0,1,11.91,330.0,fixed,2484,0
B00502,W00665,Gardener,Lawn Maintenance,1,10,6,Gardener,7.0,1,1,1,3.45,426.89,per_hour,2503,1
B00502,W00269,Gardener,Lawn Maintenance,1,10,6,Gardener,8.9,0,0,0,11.71,501.96,per_hour,995,0
B00502,W00468,Gardener,Lawn Maintenance,1,10,6,Gardener,3.2,1,1,0,1.45,308.65,fixed,158,0
B00502,W00458,Gardener,Lawn Maintenance,1,10,6,Gardener,10.7,0,0,1,2.4,499.41,per_day,2363,1
B00502,W00137,Gardener,Lawn Maintenance,1,10,6,Gardener,19.9,1,1,0,2.63,294.83,fixed,340,1
B00503,W00030,Painter,Wall Painting,6,12,4,Painter,3.5,1,1,0,3.46,324.03,per_day,2016,0
B00503,W00960,Painter,Wall Painting,6,12,4,Painter,3.0,1,1,0,8.17,365.06,per_hour,1672,1
B00503,W00957,Painter,Wall Painting,6,12,4,Painter,1.7,1,1,0,0.4,432.97,fixed,1166,1
B00503,W00354,Painter,Wall Painting,6,12,4,Painter,21.7,2,1,1,12.45,414.1,fixed,2725,1
B00503,W00238,Painter,Wall Painting,6,12,4,Painter,18.2,1,1,1,5.94,501.52,per_visit,1161,0
B00503,W00301,Painter,Wall Painting,6,12,4,Painter,10.5,0,0,1,13.06,468.96,per_visit,498,0
B00504,W00469,Electrician,Wiring Repair,2,19,1,Electrician,12.3,2,1,1,2.82,721.32,fixed,1881,0
B00504,W00058,Electrician,Wiring Repair,2,19,1,Electrician,11.6,1,1,1,3.82,613.01,per_visit,572,1
B00504,W00102,Electrician,Wiring Repair,2,19,1,Electrician,4.8,1,1,1,1.43,573.05,per_visit,2611,1
B00504,W00620,Electrician,Wiring Repair,2,19,1,Electrician,5.8,2,1,1,6.72,621.07,per_visit,2978,1
B00504,W00168,Electrician,Wiring Repair,2,19,1,Electrician,4.9,2,1,1,6.5,629.77,per_visit,1623,0
B00504,W00543,Electrician,Wiring Repair,2,19,1,Electrician,1.5,1,1,1,3.36,137.84,fixed,985,0
B00504,W00083,Electrician,Wiring Repair,2,19,1,Electrician,1.3,4,1,1,5.19,457.86,per_day,894,0
B00505,W00118,Electrician,Switch Repair,2,10,5,Electrician,1.6,2,1,1,1.39,312.04,fixed,1129,1
B00505,W00365,Electrician,Switch Repair,2,10,5,Electrician,0.6,1,1,1,2.12,457.53,per_day,2216,0
B00505,W00187,Electrician,Switch Repair,2,10,5,Electrician,8.2,1,1,1,1.73,517.1,per_day,1933,1
B00505,W00536,Electrician,Switch Repair,2,10,5,Electrician,5.7,1,1,1,2.47,640.63,per_visit,2533,0
B00505,W00120,Electrician,Switch Repair,2,10,5,Electrician,6.3,3,1,1,20.98,320.7,per_hour,2607,1
B00505,W00705,Electrician,Switch Repair,2,10,5,Electrician,9.6,1,1,1,4.57,480.08,per_hour,1443,1
B00505,W00157,Electrician,Switch Repair,2,10,5,Electrician,1.2,2,1,1,8.06,568.27,fixed,1787,0
B00506,W00387,Plumber,Pipe Installation,6,17,6,Plumber,7.2,0,0,0,1.03,455.07,fixed,1490,0
B00506,W00480,Plumber,Pipe Installation,6,17,6,Plumber,9.6,1,1,1,5.32,659.86,per_hour,1817,0
B00506,W00397,Plumber,Pipe Installation,6,17,6,Plumber,0.7,2,1,1,4.07,444.18,per_visit,963,1
B00506,W00901,Plumber,Pipe Installation,6,17,6,Plumber,5.4,1,1,1,6.33,512.96,per_hour,253,0
B00506,W00663,Plumber,Pipe Installation,6,17,6,Plumber,10.6,1,1,1,1.9,467.69,per_hour,1535,0
B00506,W00700,Plumber,Pipe Installation,6,17,6,Plumber,13.5,0,0,1,0.75,543.86,fixed,1175,1
B00506,W00821,Plumber,Pipe Installation,6,17,6,Plumber,5.1,0,0,0,5.8,175.2,per_hour,174,0
B00507,W00206,Carpenter,Furniture Assembly,2,20,3,Carpenter,3.9,2,1,1,1.78,620.9,per_visit,2670,1
B00507,W00968,Carpenter,Furniture Assembly,2,20,3,Carpenter,9.7,0,0,1,4.83,601.22,per_day,1306,1
B00507,W00039,Carpenter,Furniture Assembly,2,20,3,Carpenter,2.8,2,1,1,0.78,331.4,fixed,530,0
B00507,W00744,Carpenter,Furniture Assembly,2,20,3,Carpenter,12.7,2,1,0,4.91,614.44,fixed,2892,1
B00507,W00333,Carpenter,Furniture Assembly,2,20,3,Carpenter,4.3,1,1,0,10.75,509.65,per_hour,2915,0
B00507,W00566,Carpenter,Furniture Assembly,2,20,3,Carpenter,3.4,1,1,1,1.79,450.42,per_visit,2400,1
B00508,W00125,Caregiver,Home Assistance,4,3,4,Caregiver,9.2,0,0,1,8.23,367.74,per_day,2249,1
B00508,W00484,Caregiver,Home Assistance,4,3,4,Caregiver,8.6,0,0,0,4.27,629.02,per_visit,1949,1
B00508,W00921,Caregiver,Home Assistance,4,3,4,Caregiver,7.5,1,1,1,3.8,437.61,per_visit,544,1
B00508,W00428,Caregiver,Home Assistance,4,3,4,Caregiver,4.4,1,1,1,4.23,371.19,per_day,1662,0
B00508,W00882,Caregiver,Home Assistance,4,3,4,Caregiver,2.2,3,1,1,8.6,273.79,fixed,1227,0
B00508,W00745,Caregiver,Home Assistance,4,3,4,Caregiver,8.8,1,1,0,9.17,513.21,per_hour,1415,0
B00509,W00204,Driver,Outstation Driving,2,0,0,Driver,4.9,0,0,1,0.89,322.12,fixed,233,0
B00509,W00423,Driver,Outstation Driving,2,0,0,Driver,8.1,1,1,1,2.68,479.93,per_visit,2475,0
B00509,W00864,Driver,Outstation Driving,2,0,0,Driver,3.2,4,1,0,3.15,428.65,per_day,2552,0
B00509,W00174,Driver,Outstation Driving,2,0,0,Driver,14.6,0,0,1,10.14,413.77,fixed,2523,1
B00509,W00013,Driver,Outstation Driving,2,0,0,Driver,4.4,3,1,1,12.9,294.71,fixed,1865,1
B00509,W00207,Driver,Outstation Driving,2,0,0,Driver,9.4,1,1,1,12.56,542.86,per_hour,2992,0
B00510,W00833,Cleaner,Kitchen Cleaning,2,16,4,Cleaner,8.5,1,1,1,10.48,496.01,per_day,544,0
B00510,W00789,Cleaner,Kitchen Cleaning,2,16,4,Cleaner,2.5,1,1,0,11.61,304.01,per_day,2164,0
B00510,W00295,Cleaner,Kitchen Cleaning,2,16,4,Cleaner,15.5,2,1,0,11.17,473.74,per_day,1942,1
B00510,W00115,Cleaner,Kitchen Cleaning,2,16,4,Cleaner,6.7,1,1,0,0.89,400.53,per_hour,882,0
B00510,W00235,Cleaner,Kitchen Cleaning,2,16,4,Cleaner,3.8,0,0,0,5.92,299.53,fixed,222,0
B00510,W00020,Cleaner,Kitchen Cleaning,2,16,4,Cleaner,18.3,0,0,1,5.42,445.65,per_hour,1281,0
B00510,W00055,Cleaner,Kitchen Cleaning,2,16,4,Cleaner,8.0,2,1,1,10.96,250.71,per_visit,2974,0
B00511,W00389,Technician,Refrigerator Repair,4,15,5,Technician,6.2,0,0,1,2.86,678.92,fixed,1824,0
B00511,W00466,Technician,Refrigerator Repair,4,15,5,Technician,5.7,2,1,0,11.3,501.89,per_hour,776,0
B00511,W00669,Technician,Refrigerator Repair,4,15,5,Technician,3.2,0,0,1,1.17,478.68,per_day,656,0
B00511,W00452,Technician,Refrigerator Repair,4,15,5,Technician,9.3,2,1,1,0.31,475.27,per_hour,2826,1
B00511,W00200,Technician,Refrigerator Repair,4,15,5,Technician,2.6,1,1,0,7.07,555.37,per_hour,2298,0
B00511,W00048,Technician,Refrigerator Repair,4,15,5,Technician,1.8,1,1,0,4.54,530.55,per_day,1880,0
B00512,W00858,Plumber,Pipe Installation,6,7,4,Plumber,7.5,2,1,1,5.03,441.16,per_day,1521,0
B00512,W00460,Plumber,Pipe Installation,6,7,4,Plumber,9.6,0,0,1,6.05,511.88,per_hour,2985,1
B00512,W00951,Plumber,Pipe Installation,6,7,4,Plumber,3.7,0,0,1,2.37,172.74,fixed,1303,1
B00512,W00542,Plumber,Pipe Installation,6,7,4,Plumber,3.8,1,1,1,2.44,440.91,per_visit,1778,0
B00512,W00250,Plumber,Pipe Installation,6,7,4,Plumber,8.7,5,1,1,6.52,611.7,fixed,230,1
B00512,W00279,Plumber,Pipe Installation,6,7,4,Plumber,3.6,3,1,0,6.97,654.93,per_day,2054,0
B00512,W00588,Plumber,Pipe Installation,6,7,4,Plumber,5.7,2,1,1,8.65,416.08,per_visit,814,0
B00513,W00476,Caregiver,Child Care,2,16,5,Caregiver,16.6,3,1,0,5.18,531.03,per_day,1677,1
B00513,W00210,Caregiver,Child Care,2,16,5,Caregiver,4.1,1,1,1,10.38,347.01,fixed,2649,0
B00513,W00090,Caregiver,Child Care,2,16,5,Caregiver,6.6,2,1,0,12.95,441.91,per_visit,2097,0
B00513,W00106,Caregiver,Child Care,2,16,5,Caregiver,12.6,0,0,0,0.56,483.06,fixed,1661,0
B00513,W00723,Caregiver,Child Care,2,16,5,Caregiver,8.0,2,1,1,0.58,453.82,per_hour,778,1
B00513,W00639,Caregiver,Child Care,2,16,5,Caregiver,19.1,1,1,1,1.63,695.65,fixed,708,1
B00513,W00591,Caregiver,Child Care,2,16,5,Caregiver,1.7,1,1,1,7.47,312.91,per_hour,1948,0
B00514,W00545,Caregiver,Elder Care,4,11,3,Caregiver,4.7,0,0,0,6.86,350.92,per_day,1621,0
B00514,W00963,Caregiver,Elder Care,4,11,3,Caregiver,3.0,0,0,0,3.92,365.11,fixed,1656,0
B00514,W00160,Caregiver,Elder Care,4,11,3,Caregiver,3.4,3,1,1,8.76,292.79,per_day,2477,1
B00514,W00090,Caregiver,Elder Care,4,11,3,Caregiver,6.6,2,1,0,11.98,469.48,per_visit,2097,0
B00514,W00816,Caregiver,Elder Care,4,11,3,Caregiver,8.4,3,1,0,5.97,371.77,per_hour,2774,1
B00514,W00084,Caregiver,Elder Care,4,11,3,Caregiver,5.0,2,1,1,9.89,330.38,per_hour,1599,1
B00515,W00044,Painter,Wall Painting,5,10,1,Painter,4.0,1,1,1,6.72,425.0,per_day,2359,0
B00515,W00496,Painter,Wall Painting,5,10,1,Painter,3.5,0,0,1,4.17,409.27,per_visit,411,1
B00515,W00954,Painter,Wall Painting,5,10,1,Painter,17.6,0,0,1,4.04,393.08,fixed,1627,0
B00515,W00765,Painter,Wall Painting,5,10,1,Painter,11.0,1,1,0,0.46,489.54,per_day,1678,0
B00515,W00065,Painter,Wall Painting,5,10,1,Painter,7.9,1,1,1,5.81,534.09,fixed,591,0
B00515,W00201,Painter,Wall Painting,5,10,1,Painter,2.6,3,1,1,1.76,603.73,per_visit,1010,0
B00515,W00521,Painter,Wall Painting,5,10,1,Painter,11.8,1,1,1,10.77,427.51,per_visit,666,1
B00516,W00150,Plumber,Leak Repair,6,17,0,Plumber,6.5,0,0,0,15.75,422.59,per_day,894,1
B00516,W00773,Plumber,Leak Repair,6,17,0,Plumber,2.3,1,1,1,7.01,618.55,per_visit,2947,1
B00516,W00951,Plumber,Leak Repair,6,17,0,Plumber,3.7,0,0,1,1.41,520.23,per_day,1303,1
B00516,W00728,Plumber,Leak Repair,6,17,0,Plumber,4.0,1,1,0,21.05,479.46,per_visit,2011,1
B00516,W00848,Plumber,Leak Repair,6,17,0,Plumber,4.7,2,1,1,7.83,536.22,per_visit,1600,0
B00516,W00328,Plumber,Leak Repair,6,17,0,Plumber,4.4,0,0,0,2.19,270.07,per_day,753,1
B00516,W00387,Plumber,Leak Repair,6,17,0,Plumber,7.2,0,0,0,9.6,532.64,per_hour,1490,1
B00517,W00593,Carpenter,Woodwork,3,12,4,Carpenter,4.0,0,0,0,6.7,559.92,fixed,2652,0
B00517,W00928,Carpenter,Woodwork,3,12,4,Carpenter,2.6,1,1,0,9.79,724.57,per_hour,314,0
B00517,W00831,Carpenter,Woodwork,3,12,4,Carpenter,3.3,0,0,1,9.98,558.75,per_hour,1400,1
B00517,W00066,Carpenter,Woodwork,3,12,4,Carpenter,9.2,1,1,1,2.7,559.44,per_hour,1100,1
B00517,W00271,Carpenter,Woodwork,3,12,4,Carpenter,6.7,2,1,1,4.26,424.62,per_day,698,1
B00517,W00573,Carpenter,Woodwork,3,12,4,Carpenter,1.7,0,0,0,4.41,475.6,per_day,435,0
B00517,W00660,Carpenter,Woodwork,3,12,4,Carpenter,5.5,1,1,0,6.4,677.6,per_hour,1061,1
B00518,W00229,Cleaner,Kitchen Cleaning,3,13,4,Cleaner,9.4,1,1,0,9.43,298.22,per_visit,1482,1
B00518,W00406,Cleaner,Kitchen Cleaning,3,13,4,Cleaner,3.0,2,1,1,19.05,231.55,per_day,546,0
B00518,W00803,Cleaner,Kitchen Cleaning,3,13,4,Cleaner,12.3,1,1,1,1.23,353.03,per_visit,2206,1
B00518,W00290,Cleaner,Kitchen Cleaning,3,13,4,Cleaner,2.7,2,1,1,14.88,315.93,per_hour,1257,0
B00518,W00871,Cleaner,Kitchen Cleaning,3,13,4,Cleaner,10.6,0,0,0,7.91,315.27,per_hour,2811,1
B00518,W00453,Cleaner,Kitchen Cleaning,3,13,4,Cleaner,20.7,3,1,1,4.22,364.75,fixed,2631,0
B00519,W00505,Carpenter,Furniture Assembly,3,0,1,Carpenter,8.5,2,1,1,4.73,576.11,per_visit,1434,1
B00519,W00632,Carpenter,Furniture Assembly,3,0,1,Carpenter,3.6,1,1,1,2.93,383.76,per_day,742,1
B00519,W00554,Carpenter,Furniture Assembly,3,0,1,Carpenter,7.7,2,1,1,1.19,430.28,per_day,2527,1
B00519,W00841,Carpenter,Furniture Assembly,3,0,1,Carpenter,2.9,2,1,1,5.1,517.1,fixed,2400,1
B00519,W00796,Carpenter,Furniture Assembly,3,0,1,Carpenter,12.0,0,0,1,2.22,629.71,per_visit,2239,0
B00519,W00216,Carpenter,Furniture Assembly,3,0,1,Carpenter,16.5,1,1,1,1.31,608.59,per_day,2722,0
B00519,W00855,Carpenter,Furniture Assembly,3,0,1,Carpenter,7.2,1,1,1,6.06,496.38,fixed,972,0
B00520,W00189,Carpenter,Furniture Repair,4,19,5,Carpenter,3.0,0,0,1,7.24,659.28,fixed,1223,1
B00520,W00346,Carpenter,Furniture Repair,4,19,5,Carpenter,9.0,3,1,1,4.52,591.02,per_hour,369,0
B00520,W00314,Carpenter,Furniture Repair,4,19,5,Carpenter,7.1,0,0,0,4.08,515.56,per_visit,1661,0
B00520,W00567,Carpenter,Furniture Repair,4,19,5,Carpenter,6.6,2,1,1,6.67,494.17,per_hour,2479,0
B00520,W00509,Carpenter,Furniture Repair,4,19,5,Carpenter,9.8,2,1,0,11.37,704.71,fixed,360,0
B00520,W00566,Carpenter,Furniture Repair,4,19,5,Carpenter,3.4,1,1,1,5.78,432.49,per_visit,2400,0
B00520,W00384,Carpenter,Furniture Repair,4,19,5,Carpenter,4.1,2,1,1,19.82,590.81,per_hour,2047,0
B00521,W00345,Technician,AC Repair,5,10,4,Technician,7.5,2,1,1,7.48,615.46,per_visit,536,1
B00521,W00669,Technician,AC Repair,5,10,4,Technician,3.2,0,0,1,3.94,458.48,per_hour,656,0
B00521,W00527,Technician,AC Repair,5,10,4,Technician,5.1,0,0,1,3.75,601.18,per_day,1091,1
B00521,W00441,Technician,AC Repair,5,10,4,Technician,12.6,3,1,1,4.13,588.89,per_day,2819,1
B00521,W00579,Technician,AC Repair,5,10,4,Technician,8.8,1,1,1,10.78,432.84,per_visit,2167,1
B00521,W00448,Technician,AC Repair,5,10,4,Technician,7.2,3,1,1,3.58,445.03,per_day,1403,1
B00521,W00959,Technician,AC Repair,5,10,4,Technician,5.6,1,1,0,0.85,709.02,per_day,1621,0
B00522,W00176,Cleaner,Bathroom Cleaning,5,20,1,Cleaner,2.6,1,1,1,3.34,315.79,fixed,201,0
B00522,W00114,Cleaner,Bathroom Cleaning,5,20,1,Cleaner,5.7,1,1,0,17.68,203.4,per_hour,1747,0
B00522,W00488,Cleaner,Bathroom Cleaning,5,20,1,Cleaner,2.0,1,1,1,14.4,273.42,per_visit,2029,1
B00522,W00017,Cleaner,Bathroom Cleaning,5,20,1,Cleaner,6.3,1,1,0,4.87,138.62,per_day,1937,1
